epoch,batch,d_gan_loss,d_AU_loss,g_gan_loss,g_AU_loss,reconstr_loss,fid_joy,fid_sadness,fid_surprise,fid_contempt
75,0,-1.0362458,0.06818001,-0.51556486,0.012608548999999998,0.024008406,17.90273621765499,21.22738054365448,24.29331250094586,17.913147863655038
75,1000,-1.1928424,0.04631044,-0.28887343,0.02228665,0.026835226,18.140354790047127,21.868405900607854,24.53078400532832,17.910175958647812
75,2000,-1.0744795,0.033194947999999995,-0.33888364,0.030928012,0.02521594,17.604745748797285,20.856692151668625,24.30613793447327,17.431740135067912
75,3000,-0.97331434,0.030918228,-0.69141114,0.00995358,0.025342556000000002,16.826521952417636,20.962330197479762,25.595530682273136,17.008540726296104
75,4000,-1.0089450999999998,0.048793826,-0.47966546,0.021061916,0.025970563,17.461281760807278,20.259440122086342,23.97640230126373,17.173848219526437
76,0,-1.0242817,0.045729868,-0.21743989,0.02204351,0.025743619,18.8991608291118,20.468852268023795,26.489958569008824,18.729099874849595
76,1000,-0.8632097,0.045990046,0.17958175,0.028540801,0.027429149,17.856889963246427,19.85302434999244,24.299022696184522,17.594776515429402
76,2000,-0.96915567,0.058876634000000004,-0.5376879,0.019043823999999997,0.024636334,18.284937919940006,20.01835083600961,26.25563204298873,17.87115423986461
76,3000,-1.0990349,0.06370492,-0.023434145,0.010215736,0.027633442999999997,18.73550727582125,20.07802455117113,26.37652926157412,18.15814811726517
76,4000,-1.1687756999999999,0.043029986,-0.22374776,0.034170599999999995,0.02799235,17.566057510941505,20.559316636287434,25.09028674634129,17.748120078596394
77,0,-0.9790648000000001,0.15772486,-0.20669293,0.04128329,0.028656155,17.43543429635912,19.79439406826879,23.6627738686293,16.90704752213884
77,1000,-1.1998305,0.05840961,0.31558836,0.033757183999999996,0.030858438,20.01480816977866,21.554075248257128,27.01726698538332,18.48378278802937
77,2000,-1.107076,0.023755709,-0.26678354,0.028327085,0.025806863,17.201945806350466,19.50839497816065,24.308272257099475,17.141015385300538
77,3000,-1.0497158000000002,0.06141091,-0.24772227,0.05483947,0.040319234,19.616358152961308,20.51882907602277,26.572719754428,18.137151175360145
77,4000,-0.96025467,0.035601735,-0.29415640000000004,0.029970637999999997,0.027949232999999997,18.953715522660985,20.40262423841631,26.628178144691528,18.070696371133522
78,0,-1.1380917,0.03795449,-0.13976863,0.003265063,0.02856616,19.10563916497188,20.296131063333746,26.686633820332645,18.05095085053432
78,1000,-1.0534589,0.06670635,-0.30431104,0.012079774,0.025468327000000002,18.232981190737945,20.336119331058647,26.348688544210148,17.938513754685236
78,2000,-1.0630445,0.056278735,-0.45853207,0.033810996,0.026846379,17.81640696159016,19.885438115962984,25.074719516647377,17.47059799512175
78,3000,-1.016178,0.035570636,-0.23963279,0.035505037999999996,0.026222500000000003,18.0982374819686,20.549216014961985,25.14690329840445,17.91585219093195
78,4000,-1.1762723,0.19283739,-0.5548465,0.020961722,0.029320082,19.75058632013344,21.105249749051982,26.609694328955932,18.074092066358983
79,0,-1.1260903999999998,0.044505197999999996,0.05262409,0.025620817999999997,0.025517697000000002,18.154334247534198,20.183517092760752,24.67237808042233,17.798907898308755
79,1000,-1.0547351999999999,0.04742937,-0.487835,0.0638089,0.024788598,17.727230595820828,20.5133617294332,25.200531784721704,17.591568405369653
79,2000,-1.0630937,0.03989831,-0.33276975,0.02078888,0.024448806,16.781641012878257,20.43362312043098,24.172206840350672,17.10202948367123
79,3000,-1.0186409,0.07135955,-0.43731087,0.029689327,0.024135913999999998,16.688422100538357,19.563961163584228,24.489456289674,16.6818275260824
79,4000,-1.0979780000000001,0.07531766599999999,-0.38930684,0.010533083,0.023383625,17.195291667689787,19.65204952090568,25.05422556022845,17.363443524663495
80,0,-1.1460071000000005,0.042827025,-0.45546764,0.022847265,0.026261617999999997,18.19532260552367,20.70312605938605,25.719278766888976,18.231019136895014
80,1000,-1.02888,0.035382736,0.049571507,0.020745113,0.024944492000000002,17.22177736774978,19.35136859407416,24.324795962971677,17.130796703032132
80,2000,-1.1599004,0.111610994,-0.21597514,0.016821643,0.02923828,17.67133638016813,20.43155428012008,25.49025857280467,17.820097799177123
80,3000,-1.1437163000000001,0.22585460000000002,-0.5656762,0.032957632,0.026076367000000003,17.500207096968094,19.836804329889645,24.301017151179966,16.979553303717243
80,4000,-1.1521232,0.032374047,-0.28624190000000005,0.01444997,0.027144487999999998,16.903311122223954,20.64708469357774,24.22031691785261,16.726015890572313
81,0,-0.92439944,0.05549442,-0.95698273,0.022507878,0.027158689,18.384083829798783,20.35174595709896,25.648548212236282,17.52769756853951
81,1000,-1.2006456,0.030860908,-0.6845876999999999,0.046377175,0.032472212,23.720715853071084,22.56766059329246,28.42119266743327,19.2904750890452
81,2000,-0.78798,0.0255462,0.25560257,0.014113955,0.026512373,18.129315802041333,20.004757310415247,25.1503588105818,17.649129224662058
81,3000,-1.0805136,0.032914623999999996,-0.46544529999999995,0.022911761,0.024590207000000003,17.520717478356833,20.54634238599021,25.614564663661753,17.280234886217162
81,4000,-1.0882856,0.05111722,-0.4374084,0.035816446,0.024748394,19.294637446839488,21.488597669943204,26.93912063962657,19.2867753001068
82,0,-1.0174645,0.047586076,-0.41441786,0.022979086,0.023540917999999997,17.30601729188453,20.54064184829346,24.23141270123972,16.953363917108447
82,1000,-1.1877737,0.06870902,-0.5633079000000001,0.014939852,0.026075147000000003,18.235287322337946,19.921331512090486,26.211261004169955,18.11592283638828
82,2000,-1.0888187,0.091886304,-0.19426891,0.016454529,0.025128767000000003,18.261144975255267,20.518300546794933,24.89925674563631,17.838035465693167
82,3000,-0.9043331,0.041359555,-0.39985943,0.032809395,0.031053806,18.665559268201832,20.158501524507926,26.05163698467325,17.632824357988675
82,4000,-1.001223,0.04543611,-0.45031178,0.041189417,0.025304256,19.028008818525567,20.1475834477848,26.451253583205105,18.254554593563
83,0,-1.1620233,0.058328502000000004,-0.42821744,0.020135902,0.025212187,18.400271906114256,20.16563428443885,26.88550374974102,17.650215345465313
83,1000,-1.0608401,0.04876595400000002,-0.25137335,0.009062294,0.027397655,18.707208084740643,20.001923470034825,24.96653983809681,17.722483975796248
83,2000,-1.0660119,0.056969106,-0.49333358,0.022769433999999998,0.027323976,20.188911459945306,20.81526338617385,27.81650922664375,18.04835140923259
83,3000,-1.1136754999999998,0.016845366,-0.13313082,0.010917656000000001,0.028094737,18.21027828876646,21.04717849143168,24.989499009524394,17.662175620686238
83,4000,-1.1219475,0.036459424,-0.26775685,0.027865458,0.02547892,17.345512081126632,19.96535925955561,24.825562794483066,17.370933649963888
84,0,-1.1422976999999999,0.03691073,-0.45562583,0.03237257,0.024398517,16.922645061742173,19.82941760769893,24.444142255199925,16.770709685131127
84,1000,-1.0920765,0.038323864,-0.32678258,0.013653034,0.026100475,19.62699716043949,20.87580312179529,27.88796465944779,19.222093224141304
84,2000,-1.130996,0.068007916,-0.60454214,0.033209092999999995,0.026528468,16.623814653171365,19.785739880291747,24.627444300979704,17.23429299019159
84,3000,-0.84323907,0.078379266,-0.9245128,0.010067942,0.02632382,21.369662740484248,21.1842003030618,28.524032810473045,19.227390510756322
84,4000,-1.0946856000000005,0.043945055,-0.6996107,0.027479953999999997,0.025050605,17.403095950441525,20.977973237515613,24.08644805282848,16.947309361497673
85,0,-1.0826657,0.03222087,-0.6304121,0.009304942,0.029178383,17.446666387163674,19.688170268030085,25.250972657531122,16.647583144842002
85,1000,-1.1681745000000001,0.063024595,-0.52813864,0.011711582,0.024672914,17.679686320412628,20.646612187814924,24.80905139278647,17.559492027902028
85,2000,-1.0201755,0.04716889,0.18080619,0.033394188,0.025340442999999997,17.136286221197764,20.328225966813022,25.123911902158483,17.25265948907085
85,3000,-1.1429836000000002,0.024926607000000003,0.0020140372,0.021639303999999998,0.026865173,18.497941223786,21.50976488571382,24.63934311324209,18.48569395484523
85,4000,-1.1125693,0.039832346,-0.30835024,0.018151687,0.023976708,17.446780210127542,19.901748438426488,25.007139589193848,17.055528328043266
86,0,-1.1602538,0.023078137999999998,-0.5830231,0.0368695,0.028014734,18.420342177871987,20.13459297140298,25.993982879457466,17.833781392063372
86,1000,-1.0882648000000001,0.035765875,-0.26031888,0.033406354,0.025010328999999998,18.244279130574114,19.401308681684867,25.532430536168388,17.792996561605122
86,2000,-1.1239533000000002,0.016764617,-0.39837354,0.025282887999999996,0.025058655,18.59869710612736,20.115487907261862,27.277668816894302,18.192936508619002
86,3000,-1.1336365,0.02184063,-0.37483403,0.015110274,0.032266747,21.96991919971447,22.11229499985004,28.893791253005126,18.17949954848399
86,4000,-1.1174203,0.03904433,-0.27019882,0.022154935,0.0259577,17.471345538210755,20.905346087924247,24.53179297494375,17.331573151022834
87,0,-1.0976892,0.058811675999999986,-0.58817816,0.02645893,0.025866648,17.960224058085576,19.82640031277947,23.97195716002412,17.000560813681204
87,1000,-1.0247952,0.045315422,-0.2226991,0.024158417999999997,0.024632402,17.94988392675424,19.676994754315103,25.24707790862618,17.207992093528446
87,2000,-1.0223017,0.06536239,-0.16884506,0.031918902,0.024563788,18.045182066236666,20.46247045472498,25.09574502103453,17.874556895193678
87,3000,-1.1375,0.054595273,-0.3693515,0.015574771000000001,0.024639042000000003,17.525018239924975,20.227233299110253,26.664754160619225,17.456579562357092
87,4000,-1.1598301000000002,0.07408532,-0.03231998,0.027257182,0.03125972,19.312107141562194,19.86697225870921,25.532276308250005,17.768223950950414
88,0,-1.2181997,0.064994186,-0.22193757,0.027513133,0.025264986,18.050871797785987,20.74074899699332,25.56222780992681,17.439942414705992
88,1000,-1.1304178,0.073986985,-0.24209787,0.025125036,0.025700362,18.97612397683289,19.486544137415308,25.34184772116157,17.36166664355747
88,2000,-0.8411171000000001,0.027345577000000003,-0.5274807,0.034783497000000003,0.025850695,17.987825361527513,20.754199374812913,25.06219892840744,17.83564783447983
88,0,-1.1607887,0.059606034,-0.54873216,0.012682673500000002,0.024472509,18.147235968477105,20.32345191683376,24.72713831377468,18.153607518547627
88,1000,-1.1868721000000002,0.06808521,-0.02248928,0.00608118,0.026733568,16.988436501007072,20.185034906797,23.56302786604567,17.250598369466275
88,2000,-1.1999068000000002,0.036237784,-0.43184543,0.032539174,0.026318515,17.803072658332468,19.577512240648698,24.677371162533234,17.103985498137575
88,3000,-1.0063097,0.03831636,-0.96311903,0.030196145,0.02526459,16.48067906957533,20.40396958247348,23.986561726225318,16.931935822696232
88,4000,-1.0457377,0.051302124000000005,-0.5351855,0.01303729,0.025786564,17.5318909613313,19.83107823403157,24.926690346069336,17.435896128982677
89,0,-1.0407364,0.020682117,-0.121702224,0.04574174,0.025656516,17.2804444744649,19.750861346118946,24.178183474488808,17.19114381914261
89,1000,-1.0882293,0.042768072,-0.20803863,0.00901615,0.02515647,17.795674649373783,20.530247737369137,24.06888253747689,17.99257108928873
89,2000,-1.1185937,0.029466348,-0.23916423,0.014718075,0.024791647000000003,17.428993138586236,20.28587782679179,24.530054885934906,17.556355695680764
89,3000,-1.1445557,0.029511381,-0.4147454,0.033950172,0.025493711,17.688365621627103,20.715949142078163,24.18319180386024,17.826970752385023
89,4000,-1.1073494,0.031966135,-0.39225662,0.022351334,0.02663153,17.795601407139547,21.56115101509002,25.377406843409005,18.12722141293463
90,0,-1.1507611,0.047868765999999986,-0.2806973,0.0126169855,0.02560868,17.029271531554116,20.278489343079514,23.681288508424696,17.086059997079644
90,1000,-1.1049893,0.037686504,-0.17018059,0.014044961000000002,0.023639582000000003,18.197916961400065,19.90417502530181,26.29694581519115,17.393976338442116
90,2000,-1.0083961,0.038644195,-0.917585,0.027636146,0.025724731,18.01677721734401,20.398774494140294,25.24897836537585,18.12476040374861
90,3000,-1.1292075,0.04791583,-0.23776954,0.012315181,0.025057478,17.638461662561667,21.534163289421254,23.806426304317256,17.562423108897832
90,4000,-1.1202736,0.028005186,-0.37053442,0.019712627,0.024921423,18.26321848930764,19.39961450191933,24.773664036487673,17.760412539536475
91,0,-0.9906491,0.10064984,-0.81039226,0.018797755,0.024656085,17.490975506564947,20.65872464319486,23.226948933660736,17.170743171167885
91,1000,-1.068259,0.06629626,-0.29067800000000005,0.011784935,0.024655048,16.79918384359621,20.070731535131415,24.518650777174802,16.74468340856572
91,2000,-1.0747275,0.050472036,-0.57255995,0.028326642000000006,0.02504702,17.393064450299367,22.105723178928,24.78923882403075,17.30573919091526
91,3000,-1.042732,0.024754759,-0.4360099,0.030319631,0.02427636,17.456995004540488,19.918964990318216,25.533968037507748,17.71776188902848
91,4000,-1.0839715,0.017690351,-0.41652134,0.019624734,0.024304193,18.563378763189657,20.482720827018625,26.3525795298647,18.44332608872964
92,0,-1.0112134,0.024142168,-0.81144303,0.034829862,0.025409484,17.2850756427934,20.733465247087764,23.76629509387305,16.80186761881518
92,1000,-1.1219099,0.017369526,-0.6263272,0.04465326,0.02590725,17.575330334753744,19.243689370603928,24.188229913434753,17.362892668024784
92,2000,-1.0326178,0.03115284,-0.72265464,0.042547848,0.024376048,16.961659644617953,21.57160286529927,24.25418733449121,17.290529975674474
92,3000,-1.0969795,0.049048524,-0.20300917,0.021391105,0.026123181,18.197669233967474,19.719849168839122,26.595334936693693,17.66264762302552
92,4000,-0.9395716,0.20014666,-0.29600364,0.019613162,0.023420038,17.901460341288896,20.67565278858752,26.52142746663378,18.097775505709226
93,0,-1.0631492,0.054219708,-0.3976733,0.021102829,0.023589123,17.104865405660405,19.132588346102324,24.66775097888041,17.154478667685108
93,1000,-1.1252058,0.04114786,-0.44203705,0.00653832,0.02446239,16.771347886967078,20.10830380675753,24.49024806856346,16.711675325442968
93,2000,-1.0154272,0.03544983,-0.38620204,0.030121906,0.024427012,18.048586141895953,20.53733477126454,26.274422972612143,17.659959612856053
93,3000,-1.1188631000000002,0.03234153,-0.38354394,0.021175873,0.025185999,17.331936440145487,21.15448199464751,24.507674832177447,17.359988110517122
93,4000,-1.1887113,0.10463407,-0.82721436,0.027567916,0.02533945,17.14015416147069,19.73262582634237,23.86196287758964,16.725070774355746
94,0,-0.9592522,0.14390682,-0.6990134,0.054466978,0.02403702,17.787064394719213,20.828186709850684,24.495169870537442,17.267403570464268
94,1000,-1.0385969000000002,0.057580892,-0.55527604,0.023894137000000003,0.02448221,17.73355814440373,20.49955239491203,23.96285442062154,17.638933621009894
94,2000,-1.1586801000000002,0.021132857,-0.50083804,0.015867708,0.025760652,16.780919722130506,21.226898782595867,24.62194147245816,17.322583214892006
94,3000,-1.0217899,0.07726758,-0.008724396,0.034255434,0.026589364,18.027778673198668,20.30838927927292,24.527036162991976,17.77571075846589
94,4000,-1.0191671,0.037445847,-0.022514224,0.014802859,0.023999434,18.03681649253224,20.484328410841073,25.88895365842393,18.202334885567094
95,0,-1.0606658000000002,0.03974931,-0.3609775,0.03997675,0.026300635,17.33989532134578,19.875768177478907,23.72529568802381,17.1047629950192
95,1000,-1.1099396,0.070625335,0.076772094,0.018187396,0.024765892,17.745789706935966,20.671824844800398,25.235208158274478,18.261955178321273
95,2000,-1.0054618,0.019403439,-0.108727336,0.033159368,0.02740689,18.422617102668625,20.3399206560656,25.706460133600306,18.09834570003932
95,3000,-0.92453635,0.032171032999999995,-0.10739036,0.022240024,0.024328852,18.228940657190208,21.188443050467953,24.985048336508584,18.257999486805943
95,4000,-1.0684655,0.020777365,-0.28866458,0.014340568,0.02399,17.674246475063942,21.15383590550681,25.238496527545557,18.02935241612303
96,0,-1.043375,0.06534359,-0.34194237,0.022576392,0.02495261,17.542376835907106,20.570693196771746,25.490520672220782,17.787177894522074
96,1000,-0.97029895,0.017192276,-0.29671508,0.025229305,0.023137894,16.502570405740926,20.83863642316362,23.923701028326807,16.6799426306481
96,2000,-1.0504124,0.063616045,-0.08216593400000001,0.0075992513,0.027840232000000003,18.478985966017085,21.013479025674233,24.46699796335,17.924549393986922
96,3000,-1.0296509,0.07191787,-0.3391546,0.083984315,0.025430365,18.22603563047164,20.398031696174087,26.21922850683359,17.969355904891614
96,4000,-0.987372,0.027832163,-0.10335015,0.009291679,0.024361236,17.60311260643897,20.30269272517469,24.354094600911107,18.1995841995097
97,0,-0.84315395,0.034600843,-0.22624189,0.017961625,0.025060508,17.7750208250323,19.75979283600003,25.03779740097189,17.357800536141298
97,1000,-1.1334436,0.021531276,-1.3358796,0.025165424,0.026892243,17.897942474213977,20.226442983286802,24.17965719311556,17.794225086237272
97,2000,-1.05341,0.07702006,-0.3082348,0.023905257000000003,0.023860175,18.976821451488085,21.576762387583837,25.73368297340085,19.011308374025816
97,3000,-1.0786614,0.019007469,-0.36993867,0.027136756,0.024252528,17.119851546135294,20.39606620797042,23.76901687340666,16.81363470008847
97,4000,-1.1227033000000002,0.038596846,-0.3519736,0.030342106,0.025088927,16.855069268779488,20.13189886356676,24.929931357883905,16.643704434704432
98,0,-1.1035873,0.034375586,-0.13345373,0.039832644,0.023848666,18.240136364204005,20.156719935608148,24.06674956823153,17.186877827973206
98,1000,-1.132575,0.032054186,-0.33839577,0.014614465,0.024906982,17.768176428503722,20.233173551221174,24.267321571332808,17.767655020853677
98,2000,-1.0250005,0.036243267,-0.97410125,0.007649001,0.025158292,18.95862488220661,19.60494596528966,25.746400498882902,16.834404060294872
98,3000,-0.7315935,0.08442462,-0.6884941,0.022645669,0.02437798,17.833438904534944,20.205060125242255,24.22396477100113,17.881877556071913
98,4000,-0.96580315,0.025822336,-1.759119,0.015741333,0.025085397,17.341138908289448,18.96731326621688,23.21233431080361,16.941893807811425
99,0,-1.1822157,0.016585534,-1.48436,0.0113687,0.028010106,17.021730254517593,20.149782354085886,23.829462758093708,17.196922924367698
99,1000,-0.8870888000000001,0.08379131599999999,-3.296853,0.0032970211,0.02513888,17.212135401847064,20.3559754452238,24.56640061312509,17.39830360951572
99,2000,-0.97749424,0.01702773,-2.7789001,0.04865937,0.02524201,17.602882506457203,19.941663966633254,25.29401631412196,17.878796539213113
99,3000,-0.95042396,0.009295846,-2.2991276000000003,0.024917567,0.028359408,16.766818607730986,20.39944327342237,24.765348666894226,16.96970078772779
99,0,-1.0645851999999998,0.092781864,-2.2118342,0.024275863999999998,0.023866005,17.199223606441482,20.60607678312184,25.15210731513125,17.559519019534946
99,1000,-1.1445718,0.029589085,-2.036502,0.003943917,0.026749772999999998,17.623210291813162,19.98408151446233,24.903749407168327,17.012811493643227
99,2000,-1.0830708,0.04595573,-2.09863,0.007901166999999999,0.024483945,17.63025947801998,20.713342492446124,23.66339033940975,17.32006377994992
99,3000,-1.0430895,0.027456537000000003,-1.8642374,0.020753415,0.02534673,16.426801982337082,20.549441685279426,23.788817499605585,16.701935129357707
99,4000,-1.0422196,0.076476954,-1.8536901000000001,0.013870154499999999,0.025382462999999997,16.968798127533947,19.361459353107165,23.53844378774832,16.97426217258854
100,0,-1.0406599,0.036406126000000004,-1.7949064,0.038425054,0.025488557000000002,17.029619412144427,19.934756378683748,22.892948994284183,17.11267375953912
100,1000,-1.1767023,0.017467191,-1.6310737,0.030269679,0.041882046,23.3160942614434,21.831342088977642,27.63443649896564,20.35724153422055
100,2000,-1.1060424,0.035052522999999995,-1.1756621999999999,0.017324766000000002,0.023952022000000003,16.805209547680505,19.73872877440752,22.646093081275865,17.14251004305723
100,3000,-1.0674268999999998,0.03762904,-1.2590308000000001,0.029288951,0.024951711,17.789686573108302,20.482303632843106,23.565584097263354,17.635687135720392
100,4000,-1.1354667,0.024156162999999998,-1.247011,0.028535607999999997,0.030263606000000002,18.3402938425252,19.534889763086365,24.11791334304479,17.816879121144982
101,0,-1.101723,0.020879695,-1.5366316,0.047407027000000004,0.025410369,16.802802319189567,19.606060315087205,23.248668594433752,16.97367402514692
101,1000,-1.0837322,0.054415494,-0.6350359,0.013798495,0.022827456,17.409224173648482,20.307827488249444,22.85447011932873,17.43606681763589
101,2000,-1.031147,0.026173044,-0.19224685,0.007318852,0.025793017999999997,18.6711958474522,20.46613236584211,25.37030635706398,18.097707636352965
101,3000,-1.041352,0.03734996,-0.55931157,0.024878025,0.024352236,17.75916743874626,22.705961912477328,22.853201927331185,18.356357513355
101,4000,-1.109884,0.021031297999999997,-0.8051552,0.021987753,0.024448277,17.65571949602517,20.400529287070952,24.26239239055337,17.719485516494046
102,0,-1.000808,0.115186885,-1.1942115,0.027716525,0.02507072,17.394668187576517,21.67687923513546,23.43970134774284,17.405649624375314
102,1000,-1.1149745,0.035655815,-0.41986892,0.025780201000000003,0.024590628,17.03115920966215,20.152103663013293,24.648879737976017,16.874627980525304
102,2000,-1.105336,0.053315442000000005,-0.9926421999999999,0.024338673999999998,0.023958287999999998,16.73235033520743,20.382476214646346,23.985909734008885,16.72297163531624
102,3000,-1.0572317,0.049111366,-0.8350333000000001,0.02849361,0.024014281000000002,17.063072179539233,18.633753276017643,23.01681689609233,16.76993381800611
102,4000,-1.1349496000000001,0.034883536,-0.6545135999999999,0.031106781,0.023899918,18.10780256861304,20.646939494729725,25.408105252259325,18.443783971509333
103,0,-1.0061262,0.028665463,-1.2363946000000001,0.034127183,0.025140468,17.245610017877198,21.25720392727544,24.041365426475767,17.634374823291864
103,1000,-1.185457,0.021293247,-0.59242666,0.03938808,0.025641905,17.393449216764395,19.80655623046601,23.226826097624496,17.30666915279835
103,2000,-1.0355744,0.032355037,-0.9451835999999999,0.017880397,0.024466816000000002,16.715791170844742,20.484465159532558,23.561226326473474,16.91096387361921
103,3000,-1.1564834,0.052913077,-0.63767636,0.009466224,0.028532116,17.977027341087876,19.28398924112813,24.520209161854037,17.197420373286718
103,4000,-0.9566728000000001,0.18498187,-0.5494382,0.034669712000000005,0.023010767999999997,17.2840299627195,20.825194507047343,25.265689963258858,17.55878584457497
104,0,-1.0524018,0.014543805,-0.61529195,0.051069915,0.02401593,16.618834153755447,19.203523440298,23.96973683610221,16.451585295200374
104,1000,-0.9877676,0.026636293,-0.21676618,0.027263632000000003,0.023762664,16.726901791476788,21.06897111972484,23.662441864403178,16.89518816909333
104,2000,-1.0084046999999998,0.05872029,-0.6782100999999999,0.05128517,0.024090402,17.025497725405813,20.163797772111877,23.83232217947173,16.974989902840292
104,3000,-1.1536323,0.025973251,-0.4527093,0.032392487000000005,0.025315102000000003,17.31020856848633,20.88482977562348,24.964972916165557,17.466584692629567
104,4000,-1.1844492,0.108505435,-0.53143716,0.03358381,0.025081622999999997,17.178359399881288,19.62313011726036,24.087075019191193,16.907530036113116
105,0,-0.9786053,0.17941256,-0.4166518,0.018294571000000003,0.023766303,17.315264649184456,20.028275432486566,25.71341414098729,17.173465181848993
105,1000,-1.0173019,0.07180103,-0.5333806,0.008372852,0.023600863,17.600765747872686,20.26771447900061,24.11083802939291,17.326478758912028
105,2000,-1.1481252,0.042349964000000004,-0.94045025,0.024719,0.02527405,16.324201954788208,20.539990273410748,23.717038997311818,16.232839228320273
105,3000,-1.0431802,0.09535645,-0.77116144,0.014181708999999999,0.025340197999999998,17.520824951609796,21.412614254283312,24.10076775844265,17.766109480538177
105,4000,-0.98902345,0.017362414,-0.9273759,0.010946683,0.023867475,17.301052415031535,20.641898484028328,24.54135359974418,17.801396584500647
106,0,-1.0279622,0.05742418,-1.0076642,0.028937757,0.025521075,16.204613873559794,20.315450265916525,22.54858882762628,16.449557114072178
106,1000,-1.0422305,0.08903959,-1.1323143999999998,0.017929256,0.024159512999999997,17.582852159947606,20.325506789596886,25.245257651164646,18.187834258619013
106,2000,-0.958894,0.012417161999999999,-1.5075058000000001,0.03176822,0.026803202999999998,17.101439767513426,20.203275880467828,24.55175674926195,17.227383011894233
106,3000,-0.98324406,0.024227059,-0.9600898999999999,0.006459239,0.024119131000000002,16.93391461881984,20.70820896138213,24.179329424294906,17.243153662173086
106,4000,-0.87695634,0.027339997,-1.2305876,0.01600281,0.02399945,17.428111036786902,20.94802656147499,23.69436290542341,17.74475945765565
107,0,-0.921983,0.051934782,-1.1996284,0.03669682,0.025672995,17.821836321145582,21.844915627877675,25.1677401729246,18.295129206670712
107,1000,-0.9024751,0.008100144,-0.6376939,0.02073065,0.023067663999999998,16.869757832590693,20.126243663327926,23.708974021666137,16.63804396212322
107,2000,-1.0174961999999999,0.06077423,-0.7236020000000001,0.007410389,0.02620773,16.709852927979767,20.406018814304247,22.714802052512002,16.786022551203928
107,3000,-1.0029967,0.09719759,-0.5596246,0.06811983,0.025165113,17.17914505543689,20.407640738030068,24.168375009581496,17.616902599871022
107,4000,-0.98469085,0.012405216,-0.548192,0.012962531999999999,0.023623828,17.306756324096057,20.856606533016787,23.873609515314232,17.754733577223845
108,0,-0.393345,0.027858052,-0.70359814,0.01812685,0.024193011,17.089401066648918,20.479754324671408,23.150325402773124,17.235299247634373
108,1000,-0.9631014999999999,0.03568361,-0.6366243,0.009645555,0.026147278,17.439324792460212,20.613127186409546,23.932554398161386,17.767962433937868
108,2000,-0.98406756,0.05622528,-0.731855,0.020579833999999998,0.02339498,17.36437760889288,21.555631623628017,23.618867036685966,17.703722230515098
108,3000,-1.049747,0.01270049,-0.5976325,0.031114925,0.024121447,17.664255954600435,21.953459560780374,23.266786932349987,18.130405766525733
108,4000,-1.0953901000000001,0.014940584,-0.64795387,0.02593931,0.024765635,17.00532204081975,20.34513230524132,24.18143890907436,17.277634473018935
109,0,-1.1048138,0.028601902000000002,-0.65242076,0.018532253999999998,0.024356082,17.793092368153054,19.83447229499191,23.960822331102012,17.194786547183753
109,1000,-1.0880431000000002,0.030045102999999997,-0.1047845,0.021029731,0.024709027,18.25148392844318,19.409330278057638,24.40460993546424,17.916043655880998
109,2000,-0.88472676,0.01983655,-0.7756219,0.023635613,0.023530082999999997,17.37527830536777,19.214039934032968,24.377236859493905,17.500373096887756
109,3000,-0.80143076,0.03024383,-0.43023774,0.025828102999999998,0.024607588,18.0695753535386,18.886426788741968,24.21999492716739,17.696524889789178
109,4000,-0.8857311999999999,0.022383355,-2.2318296,0.031609155,0.024573809,17.365566187309582,19.15789749821846,23.82109001782209,17.008483325012065
110,0,-1.0713248,0.019748047,-2.1270884999999997,0.02118768,0.027952934,17.44094550087337,19.260969655913527,24.82627433065977,16.891501374054712
110,1000,-0.7967584,0.070739694,-1.8146566000000002,0.034732692,0.025268972,16.910298184101578,20.42141483344405,23.54070264218192,16.666154635125565
110,2000,-0.8717809000000001,0.013076616999999999,-1.093092,0.021252898,0.025215763999999998,17.455838165401815,21.15216880738605,25.698106243194534,18.105314836861027
110,3000,-0.90470004,0.009229028,-0.6290177,0.03408807,0.027963972,17.251506027596037,20.747679419527547,25.38035001765309,17.315531558428713
110,4000,-0.9007081,0.04512167,-0.8477629000000001,0.029581722,0.028544932999999998,17.828748362388183,21.111109195581804,26.618584430825987,17.68759625252312
111,0,-0.86165714,0.07447317,-0.9122353999999999,0.005248373000000001,0.02493793,18.0041301822844,20.89126024252323,26.69402716162196,18.076081088716137
111,1000,-1.0055382,0.027608552999999997,-0.23194622,0.024206534,0.02835967,17.396868677981846,19.399796976349567,27.13989708393229,16.316853691272062
111,2000,-1.0443335999999999,0.09528485,-0.26170477,0.0127980495,0.023565559,17.2720352710798,19.686355378948377,25.061050266661248,16.768694118184303
111,3000,-1.1162888000000002,0.025347766,-0.16760567,0.02035703,0.02641167,16.97758766466282,20.027607447075237,23.75396050061727,17.174050759973
111,4000,-1.1683195,0.010530198000000001,0.116722226,0.019942634,0.026014437999999997,18.33329851785545,20.87443555833414,26.50647822615531,18.112847891299733
112,0,-1.1051315000000002,0.07753952,-0.20223182,0.036066268,0.024534041,17.67110234568486,20.477940538658398,25.401880810548,18.110833916492904
112,1000,-1.1050959999999999,0.07134077,-0.7443451,0.011714041000000001,0.023869837,17.662959928531336,19.706739781963226,24.925534770701145,17.395242928514307
112,2000,-1.026677,0.03920508,-0.43097179999999996,0.04742035,0.025431042999999997,17.824698644169388,20.368632159747392,23.108608275467105,17.748612557953663
